AhR_2_TRANSFAC.mat	AHR	AHR	0.114179757587639	0.127004929763451	0.746748456304115	0.505814471376494	0.679905804566906	0.391506870616731	0.00137064913840458	1.45745303240634	0.923766094843495	1.12388032957796	0.998537259411299	
AhR_3_TRANSFAC.mat	AHR	AHR	0.114179757587639	0.127004929763451	0.746748456304115	0.505814471376494	0.679905804566906	0.391506870616731	0.00137064913840458	1.45745303240634	0.923766094843495	1.12388032957796	0.998537259411299	
AhR_4_TRANSFAC.mat	AHR	AHR	0.114179757587639	0.127004929763451	0.746748456304115	0.505814471376494	0.679905804566906	0.391506870616731	0.00137064913840458	1.45745303240634	0.923766094843495	1.12388032957796	0.998537259411299	
AhR_TRANSFAC.mat	AHR	AHR	0.114179757587639	0.127004929763451	0.746748456304115	0.505814471376494	0.679905804566906	0.391506870616731	0.00137064913840458	1.45745303240634	0.923766094843495	1.12388032957796	0.998537259411299	
AIRE_2_TRANSFAC.mat	AIRE	AIRE	0.00414883869683125	0.0064958959749945	0	0	0.0240667390055573	0.00475531056833725	0.00183814460377623	0	0	0	0.0740539405225896	
AIRE_TRANSFAC.mat	AIRE	AIRE	0.00414883869683125	0.0064958959749945	0	0	0.0240667390055573	0.00475531056833725	0.00183814460377623	0	0	0	0.0740539405225896	
Alx3_3418.2.count.mat	ALX3	ALX3	0	0.0618899929737055	0	0	0	0	0	0	0	0	0.335132163739157	
Alx4_1744.1.count.mat	ALX4	ALX4	0	0.00192364593163473	0	0	0.007071105374095	0	0.195577553096807	0.00215038841624128	0.00348367893879718	0.028590184270892	0.00115138181818182	
Alx-4_TRANSFAC.mat	ALX4	ALX4	0	0.00192364593163473	0	0	0.007071105374095	0	0.195577553096807	0.00215038841624128	0.00348367893879718	0.028590184270892	0.00115138181818182	
AP1.mat			0	0	0	0	0	0	0	0	0	0.00000001	0
AR_2_TRANSFAC.mat	AR	AR	0.003236144448609	0.199863447937435	0	0.00433557386484777	0.678300146415143	0.255843538835335	0.00228991063158278	0.0183289001608707	0.373842287594921	0.389285033074566	0.00297111274747585	
AR_3_TRANSFAC.mat	AR	AR	0.003236144448609	0.199863447937435	0	0.00433557386484777	0.678300146415143	0.255843538835335	0.00228991063158278	0.0183289001608707	0.373842287594921	0.389285033074566	0.00297111274747585	
ARID3A.mat	ARID3A	ARID3A	2.37292108664243	7.63462598648656	16.2563355257283	1.6240011050565	0.665459329199097	1.22979805493125	6.08200626943831	0.603191329784828	1.54984388732088	1.07386545416605	0.98676143970954	
Arid3a_primary.count.mat	ARID3A	ARID3A	2.37292108664243	7.63462598648656	16.2563355257283	1.6240011050565	0.665459329199097	1.22979805493125	6.08200626943831	0.603191329784828	1.54984388732088	1.07386545416605	0.98676143970954	
Arid5a_primary.count.mat	ARID5A	ARID5A	0.798571985539202	0.16066229993704	0.287667991346845	0.172904080355203	0.274196978715987	0.94458727839445	0.154281597788748	0.0799138193897902	0.205135887119771	0.057939641629419	5.03430370666231	
Ar.mat	AR	AR	0.003236144448609	0.199863447937435	0	0.00433557386484777	0.678300146415143	0.255843538835335	0.00228991063158278	0.0183289001608707	0.373842287594921	0.389285033074566	0.00297111274747585	
Arnt_2_TRANSFAC.mat	ARNT	ARNT	0.612982321801973	0.580317328901066	0.628258005744982	0.586432427020372	0.812169308887876	0.766751968865063	0.819347479467626	0.561981736212901	1.08073907671395	1.52576679833224	0.284623920574333	
Arnt.mat	ARNT	ARNT	0.612982321801973	0.580317328901066	0.628258005744982	0.586432427020372	0.812169308887876	0.766751968865063	0.819347479467626	0.561981736212901	1.08073907671395	1.52576679833224	0.284623920574333	
Arnt_TRANSFAC.mat	ARNT	ARNT	0.612982321801973	0.580317328901066	0.628258005744982	0.586432427020372	0.812169308887876	0.766751968865063	0.819347479467626	0.561981736212901	1.08073907671395	1.52576679833224	0.284623920574333	
AR_TRANSFAC.mat	AR	AR	0.003236144448609	0.199863447937435	0	0.00433557386484777	0.678300146415143	0.255843538835335	0.00228991063158278	0.0183289001608707	0.373842287594921	0.389285033074566	0.00297111274747585	
Arx_1738.2.count.mat	ARX	ARX	0	0.0165579020533233	0	0	0.17280379622985	0.0114504514401575	0.0120665538063261	0	0	0.156106233499601	0.000199091818181818	
Ascl2_primary.count.mat	ASCL2	ASCL2	0	0.269251032897602	0.0189626158691537	0.0510097689406723	0	0	0.0899895967304759	0.233995210714428	0	1.03309616742346	0.072284017644484	
Atf1_primary.count.mat	ATF1	ATF1	4.39953605808807	1.62698685341673	2.55766029376574	1.95626053453165	2.46164404025652	1.11822338910309	3.9227546539596	2.19848851774564	2.89648176466026	4.17035503347098	1.61672973758386	
ATF-1_TRANSFAC.mat	ATF1	ATF1	4.39953605808807	1.62698685341673	2.55766029376574	1.95626053453165	2.46164404025652	1.11822338910309	3.9227546539596	2.19848851774564	2.89648176466026	4.17035503347098	1.61672973758386	
ATF3_TRANSFAC.mat	ATF3	ATF3	0.431204917460461	0.413272074287064	0.488214945170885	0.0680533211611648	0.172051048021938	0.565807204897844	0.372889333913594	1.64802896098827	0.688836580085381	0.153904307803165	0.931417761431377	
ATF-4_TRANSFAC.mat	ATF4	ATF4	49.122952299002	78.1576915141784	101.608736432011	88.0139553639414	50.361954870846	74.0285154647847	59.8605859823719	48.9696181638072	42.4598341744019	35.2438933538092	21.0624884062978	
ATF6_TRANSFAC.mat	ATF6	ATF6	3.0322078374932	0.63196253971068	1.96818097836827	1.81276542148208	3.08310195460037	3.44696693427177	3.36465108805321	2.55676695676402	3.23057812066671	1.38876031749735	1.15898127600668	
Bach1_2_TRANSFAC.mat	BACH1	BACH1	0.758863745847744	0.308826636912553	0.46889667222345	0.692739979453006	1.52907319071324	0.265959323912958	1.38596824282548	1.124132480134	1.44708016001341	0.425324783013928	0.523002545972463	
Bach1_TRANSFAC.mat	BACH1	BACH1	0.758863745847744	0.308826636912553	0.46889667222345	0.692739979453006	1.52907319071324	0.265959323912958	1.38596824282548	1.124132480134	1.44708016001341	0.425324783013928	0.523002545972463	
Bach2_TRANSFAC.mat	BACH2	BACH2	0.00104510268520039	0.0758478964636889	0.00185590416048666	0.0284339022179134	0.12033031394772	0.115309878856553	0.0882319920723951	0.0230955319337991	0.0889828552582063	0.0253335841852739	1.08479399961562	
Barhl1_2590.2.count.mat	BARHL1	BARHL1	0	0.00806302954624178	0	0	0	0	0	0	0	0	0	
Barhl2_3868.1.count.mat	BARHL2	BARHL2	0	0.00231899190269373	0	0	0	0	0	0	0	0	0	
Barx1_2877.1.count.mat	BARX1	BARX1	0	0.15665356997137	0.00499475321713464	0.0163371641290424	0.00510445838049755	0	0.0077366778475455	0.00137691065214659	0.00202950256239887	0.00242860897523291	0	
Barx2_3447.2.count.mat	BARX2	BARX2	0.0754378351308767	0	0	0.00835123146794303	0	0	0	0.0688231382904641	0	0.209338959251067	0.00167138401750388	
Bbx_primary.count.mat	BBX	BBX	0.369942765066351	0.134387296909877	0.269626346582033	0.426320318717823	0.39031419377505	0.171998547896433	0.130866022645947	0.348647440212104	0.382319778484485	0.279546124252058	0.942819092416231	
Bcl6b_primary.count.mat	BCL6B	BCL6B	0.0220691898792565	0.784812351470348	0	0	0.006267820872168	8.67277719725404	0.278869036008907	0	0.00320252512983132	0.00588864014812789	0.01344878076499	
BRCA1.mat	BRCA1	BRCA1	0.357637687139431	0.0732007302464026	0.0784648434742279	0.312711201043764	0.116272120702882	0.0700348890656712	0.542036698827889	0.147623670043197	0.147260495438869	0.357865970936255	0.0274738595481028	
BRCA1_TRANSFAC.mat	BRCA1	BRCA1	0.357637687139431	0.0732007302464026	0.0784648434742279	0.312711201043764	0.116272120702882	0.0700348890656712	0.542036698827889	0.147623670043197	0.147260495438869	0.357865970936255	0.0274738595481028	
Bsx_3483.2.count.mat	BSX	BSX	0.00642676030826436	0	0	0	0	0	0	0	0	0	0	
